ID,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
8773,,Mongolia,46.8625,103.8467,2020/02/24,0,0,0,0,Western Pacific
8774,,Montenegro,42.708678000000006,19.37439,2020/02/24,0,0,0,0,Europe
8775,,Morocco,31.7917,-7.0926,2020/02/24,0,64004,0,0,Eastern Mediterranean
8776,,Namibia,-22.9576,18.4904,2020/02/24,0,0,0,0,Africa
8777,,Nepal,28.1667,84.25,2020/02/24,1,0,1,0,South-East Asia
8778,Aruba,Netherlands,12.5211,-69.9683,2020/02/24,0,0,0,0,Europe
8779,Curacao,Netherlands,12.1696,-68.99,2020/02/24,0,0,0,256,Europe
8780,Sint Maarten,Netherlands,18.0425,-63.0548,2020/02/24,0,0,0,0,Europe
8781,,Netherlands,52.1326,5.2913,2020/02/24,0,0,0,0,Europe
8782,,New Zealand,-40.9006,174.886,2020/02/24,0,0,0,0,Western Pacific
8783,,Nicaragua,12.865416,-85.207229,2020/02/24,0,0,0,0,Americas
8784,,Niger,17.607789,8.081666,2020/02/24,0,0,0,0,Africa
8785,,Nigeria,9.082,8.6753,2020/02/24,0,0,0,0,Africa
8786,,North Macedonia,41.6086,21.7453,2020/02/24,0,0,0,0,Europe
8787,,Norway,60.472,8.4689,2020/02/24,0,0,0,0,Europe
8788,,Oman,21.512583,55.92325500000001,2020/02/24,2,0,0,2,Eastern Mediterranean
8789,,Pakistan,30.3753,69.3451,2020/02/24,0,0,0,0,Eastern Mediterranean
8790,,Panama,8.538,-80.7821,2020/02/2n4,0,0,0,0,Americas
8791,,Papua New Guinea,-6.314993,143.95555,2020/02/24,0,0,0,0,Western Pacific
8792,,Paraguay,-23.4425,-58.4438,2020/02/24,0,0,0,0,Americas
8793,,Peru,-9.19,-75.0152,2020/02/24,0,0,0,0,Americas
8794,,Philippines,12.879721,121.774017,2020/02/24,3,1,1,1,Western Pacific
8795,,Poland,51.9194,19.1451,2020/02/24,0,0,0,z0,Europe
8796,,Portugal,39.3999,-8.2245,2020/02/24,0,0,0,0,Europe
8797,,Qatar,25.3548,51.1839,2020/02/24,0,-97879,0,0,Eastern Mediterranean
8798,,Romania,45.9432,24.9668,2020/02/24,0,0,0,0,Europe
8799,,Russia,61.52401,105.318756,2020/02/24,-322,0,2,0,Europe
8800,,Rwanda,-1.9403,29.8739,2020/02/24,0,0,0,0,Africa
8801,,Saint Lucia,13.9094,-60.9789,2020/02/24,0,0,0,0,Americas
8802,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/02/24,0,0,0,0,Americas
8803,,San Marino,43.9424,12.4578,2020/02/24,0,0,0,0,Europe
8804,,Saudi Arabia,23.885942,45.079162,2020/02/24,0,0,0,0,Eastern Mediterranean
8805,,Senegal,14.4974,-14.4524,2020/02/24,0,0,0,0,Africa
8806,,Serbia,44.0165,21.0059,2020/02/24,0,0,0,0,Europe
8807,,Seychelles,-4.6796,55.492,2020/02/24,0,0,0,0,Africa
8808,,,,,,,,,,
8809,,Slovakia,48.669,19.699,2020/02/24,0,0,-88583,0,Europe
8810,,Slovenia,46.1512,14.9955,2020/02/24,0,0,0,0,Europe
8811,,Somalia,5.152149,46.199616,2020/02/24,0,0,0,0,Eastern Mediterranean
8812,,South Africa,-30.5595,22.9375,2020/02/24,0,0,0,0,Africa
8813,,Spain,40.463667,-3.74922,2020/02/24,2,0,2,0,Europe
8814,,Sri Lanka,7.873054,80.77179699999998,2020/02/24,1,0,1,0,South-East Asia
8815,,Sudan,12.8628,30.2176,2020/02/24,0,0,0,0,Eastern Mediterranean
8816,,Suriname,3.9193,-56.0278,2020/02/24,Zero,0,0,0,Americas
8817,,Sweden,60.128161,18.643501,2020/02/24,1,0,0,1,Europe
8818,,Switzerland,46.8182,8.2275,2020/02/24,0,0,0,0,Europe
8819,,Taiwan*,23.7,121.0,2020/02/24,30,1,5,24,Western Pacific
8820,,Tanzania,-6.369028,34.888822,2020/02/24,0,0,0,0,Africa
8821,,Thailand,15.870032,100.992541,2020/02/24,35,0,21,14,South-East Asia
8822,,Togo,8.6195,0.8248,2020/02/24,0,0,0,0,Africa
8823,,,,,,,,,,
8824,,Tunisia,33.886917,9.537499,2020/02/24,0,0,0,0,Eastern Mediterranean
8825,,Turkey,38.9637,35.2433,2020/02/24,0,0,0,Zero,Europe
8826,,Uganda,1.373333,32.290275,2020/02/24,0,0,0,0,Africa
8827,,,,,,,,,,
8828,,United Arab Emirates,23.424076,53.847818,2020/02/24,13,0,4,9,Eastern Mediterranean
8829,,,,,,,,,,
8830,Cayman Islands,United Kingdom,19.3133,-81.2546,2020/02/24,0,0,0,0,Europe
8831,Channel Islands,United Kingdom,49.3723,-2.3644,2020/02/24,0,0,0,0,Europe
8832,Gibraltar,United Kingdom,36.1408,-5.3536,2020/02/24,0,0,0,0,Europe
8833,Isle of Man,United Kingdom,54.2361,-4.5481,2020/02/24,0,0,0,0,Europe
8834,Montserrat,United Kingdom,16.742498,-62.187366,2020/02/24,0,0,0,0,Europe
8835,,United Kingdom,55.3781,-3.4360000000000004,2020/02/24,30,0,8,22,Europe
8836,,Uruguay,-32.5228,-55.7658,2020/02/24,0,0,0,0,Americas
8837,,US,40.0,-100.0,2020/02/24,XV,0,5,10,Americas
8838,,Uzbekistan,41.377491,64.585262,2020/02/24,0,0,0,0,Europe
8839,,Venezuela,6.4238,-66.5897,2020/02/24,0,0,0,0,Americas
8840,,Vietnam,14.058324,108.277199,2020/02/24,16,0,14,2,Western Pacific
8841,,,,,,,,,,
8842,,Zimbabwe,-19.015438,29.154857,2020/02/24,0,0,0,0,Africa
8843,,Dominica,15.415,-61.371,2020/02/24,0,0,0,0,Americas
8844,,Grenada,12.1165,-61.679,2020/02/24,0,0,0,0,Americas
8845,,Mozam bique,-18.665695,35.529562,2020/02/24,0,0,0,0,Africa
8846,,Syria,34.802075,38.99681500000001,2020/02/24,0,0,0,0,Eastern Mediterranean
8847,,Timor-Leste,-8.874217,125.727539,2020/02/24,0,0,0,0,South-East Asia
8848,,Belize,17.1899,-88.4976,2020/02/24,0,0,0,0,Americas
8849,,Laos,19.85627,102.495496,2020/02/24,0,0,0,0,Western Pacific
8850,,Libya,26.3351,17.228331,2020/02/24,0,0,0,0,Eastern Mediterranean
8851,,West Bank and Gaza,31.9522,35.2332,2020/02/24,0,0,0,0,Eastern Mediterranean
8852,,Guinea-Bissau,11.8037,-15.1804,2020/02/24,0,0,0,0,Africa
8853,,Mali,17.570692,-3.996166000000001,2020/02/24,0,0,0,0,Africa
8854,,Saint Kitts and Nevis,17.357822,-62.782998,2020/02/24,0,0,0,0,Americas
8855,Northwest Territories,Canada,64.8255,-124.8457,2020/02/24,0,0,0,0,Americas
8856,Yukon,Canada,64.2823,-135.0,2020/02/24,0,0,0,0,Americas
8857,,Kosovo,42.602636,20.902977,2020/02/24,0,0,0,0,Europe
8858,,Burma,21.9162,95.956,2020/02/24,0,0,0,0,South-East Asia
8859,Anguilla,United Kingdom,18.2206,-63.0686,2020/02/24,0,0,0,0,Europe
8860,British Virgin Islands,United Kingdom,18.4207,-64.64,2020/02/24,0,0,0,0,Europe
8861,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020/02/24,0,0,0,0,Europe
8862,,Botswana,-22.3285,24.6849,2020/02/24,0,0,0,0,Africa
8863,,Burundi,-3.3731,29.9189,2020/02/24,0,0,0,p0,Africa
8864,,Sierra Leone,8.460555000000001,-11.779889,2020/02/24,0,81825,0,0,Africa
8865,,Malawi,-13.2543,34.3015,2020/02/24,0,0,0,0,Africa
8866,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/02/24,0,0,0,0,Europe
8867,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/02/24,0,0,0,0,Europe
8868,,South Sudan,6.877000000000002,31.307,2020/02/24,0,0,0,0,Africa
8869,,Western Sahara,24.2155,-12.8858,2020/02/24,0,0,0,0,Africa
8870,,Sao Tome and Principe,0.1864,6.6131,2020/02/24,0,0,0,0,Africa
8871,,Yemen,15.552727,48.516388,2020/02/24,0,0,0,878,Eastern Mediterranean
8872,,Comoros,-11.6455,43.3333,2020/02/24,0,0,0,0,Africa
8873,,Tajikistan,38.861,71.2761,2020/02/24,0,0,0,0,Europe
8874,,Lesotho,-29.61,28.2336,2020/02/24,0,0,0,0,Africa
8875,,Afghanistan,33.93911,67.709953,2020/02/25,1,0,0,1$,Eastern Mediterranean
8876,,Albania,41.1533,20.1683,2020/02/25,0,0,0,0,Europe
8877,,Algeria,28.0339,1.6596,2020/02/25,1,0,0,1,Africa
8878,,Andorra,42.5063,1.5218,2020/02/25,0,0,0,0,Europe
8879,,Angola,-11.2027,17.8739,2020/02/25,0,0,0,0,Africa
8880,,Antigua and Barbuda,17.0608,-61.7964,2020/02/25,0,0,0,0,Americas
8881,,Argentina,-38.4161,-63.6167,2020/02/25,0,0,0,0,Americas
8882,,Armenia,40.0691,45.0382,2020/02/25,0,0,0,0,Europe
8883,Australian Capital Territory,Australia,-35.4735,149.0124,2020/02/25,0,0,0,0,Western Pacific
8884,New South Wales,Australia,-33.8688,151.2093,2020/02/25,4,0,4,0,Western Pacific
8885,Northern Territory,Australia,-12.4634,130.8456,2020/02/25,0,0,0,0,Western Pacific
8886,Queensland,Australia,-27.4698,153.0251,2020/02/25,5,0,1,4,Western Pacific
8887,South Australia,Australia,-34.9285,138.6007,2020/02/25,2,0,2,0,Western Pacific
8888,Tasmania,Australia,-42.8821,147.3272,2020/02/25,0,0,0,0,Western Pacific
8889,Victoria,Australia,-37.8136,144.9631,2020/02/25,4,0,4,0,Western Pacific
8890,Western Australia,Aust ralia,-31.9505,115.8605,2020/02/25,0,0,0,0,Western Pacific
8891,,Austria,47.5162,14.5501,2020/02/25,2,0,0,2,Europe
8892,,Azerbaijan,40.1431,47.5769,2020/02/25,0,0,0,0,Europe
8893,,Bahamas,25.025885,-78.035889,2020/02/25,0,0,0,0,Americas
8894,,Bahrain,26.0275,50.55,2020/02/25,23,0,0,23,Eastern Mediterranean
8895,,Bangladesh,23.685,90.3563,2020/02/25,0,0,0,0,South-East Asia
8896,,Barbados,13.1939,-59.5432,2020/02/25,0,0,0,0,Americas
8897,,Belarus,53.7098,27.9534,2020/02/25,0,60417,0,0,Europe
8898,,Belgium,50.8333,4.469936,2020/02/25,1,0,1,0,Europe
8899,,Benin,9.3077,2.3158,2020/02/25,0,0,0,0,Africa
8900,,Bhutan,27.5142,90.4336,2020/02/25,0,0,0,0,South-East Asia
8901,,Bolivia,-16.2902,-63.5887,2020/02/25,0,0,-56706,0,Americas
8902,,Bosnia and Herzegovina,43.9159,17.6791,2020/02/25,0,0,0,0,Europe
8903,,Brazil,-14.235,-51.9253,2020/02/25,0,0,0,0,Americas
8904,,Brunei,4.5353,114.7277,2020/02/25,0,0,0,0,Western Pacific
8905,,Bulgaria,42.7339,25.4858,2020/02/25,0,0,0,0,Europe
8906,,Burkina Faso,12.2383,-1.5616,2020/02/25,0,0,0,0,Africa
8907,,Cabo Verde,16.5388,-23.0418,2020/02/25,0,0,0,0,Africa
8908,,Cambodia,11.55,104.9167,2020/02/25,1,0,1,0,Western Pacific
8909,,Cameroon,3.848,11.5021,2020/02/25,0,0,0,0,Afria
8910,Alberta,Canada,53.9333,-116.5765,2020/02/25,0,0,0,0,Americas
8911,British Columbia,Canada,53.7267,-127.6476,2020/02/25,7,0,0,7,Americas
8912,Manitoba,Canada,53.7609,-98.8139,2020/02/25,0,0,0,0,Americas
8913,New Brunswick,Canada,46.5653,-66.4619,2020/02/25,0,0,0,0,Americas
8914,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020/02/25,0,Zero,0,0,Americas
8915,Nova Scotia,Canada,44.682,-63.7443,2020/02/25,0,0,0,0,Americas
8916,Ontario,Canada,51.2538,-85.3232,2020/02/25,4,0,&0,4,Americas
8917,Prince Edward Island,Canada,46.5107,-63.4168,2020/02/25,0,0,0,0,Americas
8918,Quebec,Canada,52.9399,-73.5491,2020/02/25,0,0,0,0,Americas
8919,Saskatchewan,Canada,52.9399,-106.4509,2020/02/25,0,97194,0,0,Americas
8920,,Central African Republic,6.6111,20.9394,2020/02/25,0,0,0,0,Africa
8921,,Chad,15.4542,18.7322,2020/02/25,0,0,0,0,Africa
8922,,Chile,-35.6751,-71.543,2020/02/25,2,0,0,2,Americas
8923,Anhui,China,31.8257,117.2264,2020/02/25,989,6,712,271,Western Pacific
8924,Beijing,China,40.1824,116.4142,2020/02/25,400,4,215,181,Western Pacific
8925,Chongqing,China,30.0572,107.874,2020/02/25,576,6,372,198,Western Pacific
8926,Fujian,China,26.0789,117.9874,2020/02/25,294,1,199,94,Western Pacific
8927,Gansu,China,35.7518,104.2861,2020/02/25,91,2,80B,9,Western Pacific
8928,Guangdong,China,23.3417,113.4244,2020/02/25,1347,7,822,518,Western Pacific
8929,Guangxi,China,23.8298,108.7881,2020/02/25,252,2,134,116,Western Pacific
8930,Guizhou,China,26.8154,106.8748,2020/02/25,146,2,104,40,Western Pacific
8931,Hainan,China,19.1959,109.7453,2020/02/25,168,5%,124,39,Western Pacific
8932,Hebei,China,39.549,116.1306,2020/02/25,311,6,0,305,Western Pacific
8933,Heilongjiang,China,47.862,127.7615,2020/02/25,480,12,CCXLIII,225,Western Pacific
8934,Henan,China,37.8957,114.9042 °E,2020/02/25,1271,19,0,1252,Western Pacific
8935,Hong Kong,China,22.3,114.2,2020/02/25,84,2,19,63,Western Pacific
8936,Hubei,China,30.975m6,112.2707,2020/02/25,64786,2563,18971,43252,Western Pacific
8937,,,,,,,,,,
8938,Inner Mongolia,China,44.0935,113.9448,2020/02/25,75,0,35,40,Western Pacific
8939,Jiangsu,China,32.9711,119.455,2020/02/25,631,0,458,173,Western Pacific
8940,Jiangxi,China,27.614,115.7221,2020/02/25,934,1,683,250,Western Pacific
8941,Jilin,China,43.6661,126.1923,2020/02/25,93,1,63,29,Western Pacific
8942,Liaoning,China,41.2956,122.6085,2020/02/25,121,1,83,37,Western Pacific
8943,Macau,China,22.1667,113.55,2020/02/25,10,0,7,3,Western Pacific
8944,Ningxia,China,37.2692,106.1655,2020/02/25,71,0,61,10,Western Pacific
8945,Qinghai,China,35.7452,95.9956,2020/02/25,18,0,18,0,Western Pacific
8946,Shaanxi,China,35.1917,108.8701,2020/02/25,245,1,186,58,Western Pacific
8947,Shandong,China,36.3427,118.1498,2020/02/25,756,6,355,395,Western Pacifi
8948,Shanghai,China,31.202,121.4491,2020/02/25,336,3,268,65,Western Pacific
8949,Shanxi,China,37.5777,112.2922,2020/02/25,133,0,98,35,Western Pacific
8950,Sichuan,China,30.6171,102.7103,2020/02/25,529,3,289,237,Western Pacific
8951,Tianjin,China,39.3054,117.323,2020/02/25,135,3,91,41,Western Pacific
8952,Tibet,China,31.6927,88.0924,2020/02/25,1,0,1,0,Western Pacific
8953,Xinjiang,China,41.1129,85.2401,2020/02/25,76,2,30,44,Western Pacific
8954,Yunnan,China,24.974,101.487,2020/02/25,174,2,129,43,Western Pacific
8955,Zhejiang,China,29.1832,120.0934,2020/02/25,1205,1,808,396,Western Pacific
8956,,Colombia,4.5709,-74.2973,2020/02/25,0,0,0,0,Americas
8957,,Congo (Brazzaville),-0.228,15.8277,2020/02/25,0,0,0,0,Africa
8958,,Congo (Kinshasa),-4.0383,21.7587,2020/02/25,0,0,0,0,Africa
8959,,Costa Rica,9.7489,-83.7534,2020/02/25,0,0,0,0,Americas
8960,,Cote d'Ivoire,7.54,-5.5471,2020/02/25,0,0,0,0,Africa
8961,,Croatia,45.1,15.2,2020/02/25,1,0,0,I1,Europe
8962,,Cuba,21.521757,-77.78116700000002,2020/02/25,0,0,0,0,Americas
8963,,Cyprus,35.1264,33.4299,2020/02/25,0,0,0,788,Europe
8964,,Czechia,49.8175,15.473,2020/02/25,0,0,0,0,Europe
8965,Faroe Islands,Denmark,61.8926,-6.9118,2020/02/25,0,0,0,0,Europe
8966,Greenland,Greenland,71.7069,-42.6043,2020/02/25,0,0,0,0,Europe
8967,,Denmark,56.2639,9.5018,2020/02/25,0,0,0,0,Europe
8968,,Djibouti,11.8251,42.5903,2020/02/25,0,0,0,0,Eastern Mediterranean
8969,,Dominican Republic,18.7357,-70.1627,2020/02/25,0,0,0,0,Americas
8970,,Ecuador,-1.8312,-78.1834,2020/02/25,0,0,0,0,Americas
8971,,Egypt,26.820553000000004,30.802498,2020/02/25,1,0,0,1,Eastern Mediterranean
8972,,El Salvador,13.7942,-88.8965,2020/02/25,0,0,0,0,Americas
8973,,Equatorial Guinea,1.6508,10.2679,2020/02/25,0,0,0,0,Africa
8974,,Eritrea,15.1794,39.7823,2020/02/25,0,0,0,0,Africa
8975,,Estonia,58.5953,25.0136,2020/02/25,0,0,0,0,Europe
8976,,Eswatini,-26.5225,31.4659,2020/02/25,0,0,0,0,Africa
8977,,Ethiopia,9.145,40.4897,2020/02/25,0,0,0,0,Africa
8978,,Fiji,-17.7134,178.065,2020/02/25,0,0,0,Zero,Western Pacific
8979,,Finland,61.92411,25.748151,2020/02/25,1,0,-84893,0,Europe
8980,French Guiana,France,3.9339,-53.1258,2020/02/25,0,0,0,0,Europe
8981,French Polynesia,France,-17.6797,149.4068,2020/02/25,0,0,0,0,Europe
8982,Guadeloupe,France,16.265,-61.551,2020/02/25,0,0,0,0,Europe
8983,Mayotte,France,-12.8275,45.166244,2020/02/25,0,0,0,0,Europe
8984,New Caledonia,France,-20.904305,165.618042,2020/02/25,0,P0,0,0,Europe
8985,Reunion,France,-21.1151,55.5364,2020/02/25,0,-83136,0,0,Europe
8986,Saint Barthelemy,France,17.9,-62.8333,2020/02/25,0,0,0,0,Europe
8987,St Martin,France,18.0708,-63.0501,2020/02/25,0,0,0,0,Europe
8988,Martinique,France,14.6415,-61.0242,2020/02/25,0,0,0,0,Europe
8989,,France,46.2276,2.2137,2020/02/25,14,1,11,2,Europe
8990,,Gabon,-0.8037,11.6094,2020/02/25,0,0,0,0,Africa
8991,,Gambia,13.4432,-15.3101,2020/02/25,0,0,0,0,Africa
8992,,Georgia,42.3154,43.3569,2020/02/25,0,0,0,0,Europe
8993,,Germany,51.165691,10.451526,2020/02/25,17,0,14,3,Europe
8994,,Ghana,7.9465,-1.0232,2020/02/25,0,0,0,0,Africa
8995,,Greece,39.0742,21.8243,2020/02/25,0,-82232,0,0,Europe
8996,,Guatemala,15.7835,-90.2308,2020/02/25,0,0,0,0,Americas
8997,,Guinea,9.9456,-9.6966,2020/02/25,0,0,0,0,Africa
8998,,Guyana,4.860416000000002,-58.93018000000001,2020/02/25,0,0,0,0,Americas
8999,,Haiti,18.9712,-72.2852,2020/02/25,0,0,0,388,Americas
9000,,Holy See,41.9029,12.4534,2020/02/25,0,0,0,0,Europe
9001,,Honduras,15.2,-86.2419,2020/02/25,0,0,0,0,Americas
9002,,Hungary,47.1625,19.5033,2020/02/25,0,0,0,0,Europe
9003,,Iceland,64.9631,-19.0208,1525/02/25,0,0,0,0,Europe
9004,,India,20.593684,78.96288,2020/02/25,3,0,3,0,South-East Asia
9005,,Indonesia,-0.7893,113.9213,2020/02/25,0,0,0,0,South-East Asia
9006,,Iran,32.427908,53.68804599999999,2020/02/25,95,16,0,79,Eastern Mediterranean
9007,,Iraq,33.223191,43.679291,2020/02/25,1,0,0,1,Eastern Mediterranean
9008,,Ireland,53.1424,-7.6921,2020/02/25,0,0,0,0,Europe
9009,,Israle,31.046051,34.851612,2020/02/25,1,0,0,1,Europe
9010,,Italy,41.87194,12.56738,2020/02/25,322,10,1,311,Europe
9011,,Jamaica,18.1096,-77.2975,2020/02/25,0,0,0,0,Americas
9012,,Japan,36.204824,138.252924,2020/02/25,173,3,22,148,Western Pacific
9013,,Jordan,31.24,36.51,2020/02/25,0,0,0,0,Eastern Mediterranean
9014,,Kazakhstan,48.0196,66.9237,2020/02/25,0,0,0,0,Europe
9015,,Kenya,-0.0236,37.9062,2020/02/25,0,0,0,0,Africa
9016,,South Korea,35.90775700000001,127.766922,2020/02/25,977,10,22,945,Western Pacific
9017,,Kuwait,29.31166,47.481766,2020/02/25,11,0,0,11,Eastern Mediterranean
9018,,Kyrgyzstan,41.20438,74.766098,2020/02/25,0,0,0,0,Europe
9019,,Latvia,56.8796,24.6032,2020/02/25,0,0,0,0,Europe
9020,,Lebaon,33.8547,35.8623,2020/02/25,1,0,0,1,Eastern Mediterranean
9021,,Liberia,6.4280550000000005,-9.429499 °E,2020/02/25,0,0,0,0,Africa
9022,,Liechtenstein,47.14,9.55,2020/02/25,0,0,0,0,Europe
9023,,,,,,,,,,
9024,,Luxembourg,49.8153,6.1296,2020/02/25,0,0,0,0,Europe
9025,,Madagascar,-18.766947,46.869107,2020/02/25,0,0,0,0,Africa
9026,,Malaysia,4.210483999999999,101.975766,2020/02/25,22,0,-87672,4,Western Pacific
9027,,,,,,,,,,
9028,,Malta,35.9375,14.3754,2020/02/25,0,0,0,0,Europe
9029,,Mauritania,21.0079,-10.9408,2020/02/25,0,0,0,0,Africa
9030,,Mauritius,-20.348404,57.552152,2020/02/25,0,0,0,0,Afrcia
9031,,Mexico,23.6345,-102.5528,2020/02/25,0,0,0,0,Americas
9032,,Moldova,47.4116,28.3699,2020/02/25,0,0,0,0,Europe
9033,,Monaco,43.7333,7.4167E,2020/02/25,0,0,0,0,Europe
9034,,Mongolia,46.8625,103.8467,2020/02/25,0,0,0,0,Western Pacific
9035,,Montenegro,42.708678000000006,19.37439,2020/02/25,0,0,0,0,Europe
9036,,Morocco,31.7917,-7.0926,2020/02/25,0,0,0,0,Eastern Mediterranean
9037,,Namibia,-22.9576,18.4904,2020/02/25,0,0,0,0,Africa
9038,,Nepal,28.1667,84.25,2020/02/25,1,0,1,0,South-East Asia
9039,Aruba,Netherlands,12.5211N,-69.9683,2020/02/25,0,0,0,0,Europe
9040,Curacao,Netherlands,12.1696,-68.99,2020/02/25,0,0,0,0,Europe
9041,Sint Maarten,Netherlands,18.0425,-63.0548,2020/02/25,0,0,0,0,Europe
9042,,Netherlands,52.1326,5.2913,2020/02/25,0,0,0,0,Europe
9043,,New Zealand,-40.9006,174.886,2020/02/25,0,Zero,0,0,Western Pacific
9044,,Nicaragua,12.865416,-85.207229,2020/02/25,0,0,Zero,0,Americas
9045,,Niger,17.607789,8.081666,2020/02/25,0,0,-99028,0,Africa
9046,,Nigeria,9.082,8.6753,2020/02/25,0,0,0,0,Africa
9047,,North Macedonia,41.6086,21.7453,2020/02/25,0,0,0,0,Europe
9048,,Norway,60.472,8.46%89,2020/02/25,0,0,0,0,Europe
9049,,Oman,21.512583,55.92325500000001,2020/02/25,2,0,0,2,Eastern Mediterranean
9050,,Pakistan,30.3753_,69.3451,2020/02/25,2,0,0,2,Eastern Mediterranean
9051,,Panama,8.538,-80.7821,2020/02/25,0,0,0,Zero,Americas
9052,,Papua New Guinea,-6.314993,143.95555,2020/02/25,0,0,0,0,Western Pacific
9053,,Paraguay,-23.4425,-58.4438,2020/02/25,0,0,0,0,Americas
9054,,Peru,-9.19,-75.0152,2020/02/25,0,0,0,0,Americas
9055,,Philippines,12.879721,121.774017,2020/02/25,3,1,1,1,Western Pacific
9056,,Poland,51.9194,19.1451,2020/02/25,0,0,0,0,Europe
9057,,,,,,,,,,
9058,,Qatar,25.3548,51.1839,2020/02/25,0,0,0,0,Eastern Mediterranean
9059,,Romania,45.9432,24.9668,2020/02/25,0,0,0,0,Europe
9060,,Russia,61.52401,105.318756,2020/02/25,2,0,2,0,Europe
9061,,Rwanda,-1.9403,29.8739,2020/02/25,0,0,0,0,Africa
9062,,Saint Lucia,13.9094,-60.9789,2020/02/25,0,0,0,0,Americas
9063,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/02/25,0,0,0,0,Americas
9064,,San Marino,43.9424,12.4578,2020/02/25,0,0,0,0,Europe
9065,,Saudi Arabia,23.885942,45.079162,2020/02/25,0,0,0,0,Eastern Mediterranean
9066,,Senegal,14.4974 °S,-14.4524,2020/02/25,0,0,0,0,Africa
9067,,Serbia,44.0165,21.0059,2020/02/25,0,0,0,0,Europe
9068,,Seychelles,-4.6796,55.492,2020/02/25,0,0,0,0,Africa
9069,,Singapore,1.2833,103.8333,2020/02/25,91,0,53,38,Western Pacific
9070,,Slovakia,48.669,19.699,2020/02/25,0,0,0,0,Europe
9071,,Slovenia,46.1512,14.9955,2020/02/25,0,0,0,0,Europe
9072,,Somalia,5.152149,46.199616,2020/02/25,0,0,0,0,Eastern Mediterranean
9073,,South Africa,-30.5595,22.9375,2020/02/25,0,0,0,0,Africa
9074,,Spain,40.463667,-3.74922,2020/02/25,6,0,2,4,Europe
9075,,Sri Lanka,7.873054,80.77179699999998,2020/02/25,I,0,1,0,South-East Asia
9076,,Sudan,12.8628,30.2176,2020/02/25,0,0,0,0,Eastern Mediterranean
9077,,Suriname,3.9193,-56.0278,2020/02/25,0,0,0,0,Americas
9078,,Sweden,60.128161,18.643501,2020/02/25,1,0,0,1,Europe
9079,,Switzerland,46.8182,8.2275,2020/02/25,1,0,0,1,Europe
9080,,Taiwan*,23.7,121.0,2020/02/25,31,1,5,25,Western Pacific
9081,,Tanzania,-6.369028,34.888822,2020/02/25,0,0,0,0,Africa
9082,,Thailand,15.870032,100.992541,2020/02/25,37,0,22,15,South-East Asia
9083,,Togo,8.6195,0.8248,2020/02/25,0,0,0,0,Africa
9084,,Trinidad and Tobago,10.6918,-61.2225,2020/02/25,0,0,0,0,Americas
9085,,Tunisia,33.886917,9.537499,2020/02/25,0,0,0,0,Eastern Mediterranean
9086,,Turkey,38.9637,35.2433,2020/02/25,0,0,0,0,Europe
9087,,Uganda,1.373333,32.290275,2020/02/25,0,Zero,0,0,Africa
9088,,Ukraine,48.3794,31.1656,2020/02/25,0,0,0,0,Europe
9089,,United Arab Emirates,23.424076,53.847818,2020/02/25,13,0,4,9,Eastern Mediterranean
9090,Bermuda,United Kingdom,32.3078,-64.7505,2020/02/25,0,0,0,0,Europe
9091,Cayman Islands,United Kingdom,19.3133,-81.254f6,2020/02/25,0,0,0,0,Europe
9092,Channel Islands,United Kingdom,49.3723,-2.3644 °W,2020/02/25,0,0,0,0,Europe
9093,Gibraltar,United Kingdom,36.1408,-5.3536,2020/02/25,0,0,0,0,Europe
9094,Isle of Man,United Kingdom,54.2361,-4.5481,2020/02/25,0,0,0,0,Europe
9095,Montserrat,United Kingdom,16.742498,-62.187366,2020/02/25,0,0,0,0,Europe
9096,,United Kingdom,55.3781,-3.4360000000000004,2020/02/25,34,0,8,26,Europe
9097,,Uruguay,-32.5228,-55.7658,2020/02/25,0,0,0,0,Americas
9098,,US,40.0,-100.0,2020/02/25,15,0,6,9,Americas
9099,,Uzbekistan,41.377491,64.585262,2020/02/25,0,0,0,0,Europe
9100,,Venezuela,6.4238,-66.5897,2020/02/25,0,0,0,0,Americas
9101,,Vietnam,14.058324,108.277199,2020/02/25,16,0,16,0,Western Pacific
9102,,Zambia,-13.133897,27.849332,2020/02/25,0,0,0,0,Africa
9103,,Zimbabwe,-19.015438,29.154857,2020/02/25,0,0,0,0,Africa
9104,,Dominica,15.415,-61.371,2020/02/25,0,0,-82151,0,Americas
9105,,Grenada,12.1165,-61.679,2020/02/25,0,0,0,0,Americas
9106,,Mozambique,-18.665695,35.529562,2020/02/25,Zero,0,0,0,Africa
9107,,Syria,34.802075,38.99681500000001,2020/02/25,0,0,0,0,Eastern Mediterranean
9108,,Timor-Leste,-8.874217,125.727539,2020/02/25,0,0,0,0,South-East Asia
9109,,Belize,17.1899,-88.4976,2020/02/25,0,0,0,0,Americas
9110,,Laos,19.85627 °N,102.495496,2020/02/25,0,0,0,0,Western Pacific
9111,,Libya,26.3351,17.228331,2020/02/25,0,0,0,0,Eastern Mediterranean
